date,channel_name,campaign_type,industry,country,impressions,clicks,CTR,CPC,spend,conversions,CPA,conversion_value,ROAS
2024-11-15,Meta Ads,Shopping,SaaS,Canada,141436,3026,2.1394835826805054,1.84,5567.84,108,51.55407407407407,24540.41,4.407527874364206
2024-10-18,Meta Ads,Video,EdTech,Germany,152318,4554,2.989797660158353,1.0799999999999998,4918.32,296,16.615945945945946,64805.54,13.176356967419771
2024-09-01,Google Ads,Search,SaaS,USA,27778,1902,6.8471452228382175,1.55,2948.1,125,23.584799999999998,15444.21,5.238699501373766
2024-08-19,TikTok Ads,Video,E-commerce,UK,82400,3708,4.5,0.8,2966.4,139,21.341007194244604,31548.51,10.635285194174756
2024-11-29,Google Ads,Search,Healthcare,UK,195606,10817,5.52999396746521,3.5300000000000002,38184.01,122,312.9836885245902,7355.91,0.1926437270470021
2024-11-20,TikTok Ads,Shopping,Fintech,Canada,18181,1179,6.484791815631703,0.6399999999999999,754.56,24,31.439999999999998,4581.7,6.072015479219678
2024-04-26,Google Ads,Video,SaaS,USA,86560,5323,6.1494916820702406,0.91,4843.93,94,51.53117021276596,8283.62,1.7101031600374077
2024-03-11,Google Ads,Video,Fintech,USA,89845,2605,2.89943792086371,1.74,4532.7,155,29.243225806451612,14107.55,3.112394378626426
2024-06-08,Meta Ads,Shopping,Fintech,Germany,194121,6270,3.2299442100545535,0.6900000000000001,4326.3,133,32.52857142857143,11409.44,2.6372281164043176
2024-10-23,Meta Ads,Video,SaaS,Canada,81313,1089,1.3392692435403932,1.43,1557.27,77,20.224285714285713,3549.91,2.2795725853577093
2024-08-15,Google Ads,Display,Healthcare,USA,95153,5404,5.679274431704728,1.7,9186.8,74,124.14594594594594,20688.95,2.252030086646058
2024-02-17,Meta Ads,Display,Fintech,Germany,104926,3273,3.1193412500238265,1.48,4844.04,65,74.5236923076923,12449.27,2.570018001502878
2024-12-06,Meta Ads,Shopping,SaaS,Germany,16093,466,2.8956689243770586,0.83,386.78,28,13.813571428571427,5468.73,14.13912301566782
2024-11-27,Google Ads,Shopping,EdTech,Canada,155338,10718,6.899792710090255,1.8599999999999999,19935.48,411,48.504817518248174,112821.78,5.659346050358456
2024-11-13,Google Ads,Video,EdTech,Canada,179877,4317,2.399973315098651,2.54,10965.18,215,51.000837209302325,13004.03,1.1859385801236277
2024-08-24,TikTok Ads,Video,E-commerce,Australia,185510,9739,5.2498517600129375,2.0500000000000003,19964.95,461,43.307917570498915,116711.4,5.845814790420211
2024-08-20,TikTok Ads,Search,EdTech,Germany,135992,8023,5.899611741867169,0.39999999999999997,3209.2,640,5.014374999999999,50560.98,15.755010594540698
2024-01-16,Google Ads,Search,EdTech,Germany,192593,4949,2.5696676410876824,1.83,9056.67,172,52.65505813953489,20836.16,2.30064250988498
2024-12-30,Meta Ads,Search,EdTech,UAE,18487,693,3.7485800833017793,0.49,339.57,36,9.4325,7765.15,22.867597255352358
2024-11-24,Meta Ads,Video,EdTech,UK,88452,3361,3.799801022023244,1.6300000000000001,5478.43,180,30.435722222222225,8119.45,1.4820760692388146
2024-10-16,TikTok Ads,Display,Fintech,USA,178714,7559,4.2296630370312345,1.1400000000000001,8617.26,312,27.619423076923077,39985.98,4.64021974502336
2024-07-05,TikTok Ads,Display,SaaS,UK,113190,3984,3.519745560561887,1.41,5617.44,172,32.65953488372093,10269.39,1.828126335127745
2024-04-13,Meta Ads,Video,E-commerce,Australia,126103,4300,3.409910945814136,1.09,4687.0,313,14.97444089456869,18027.88,3.8463580115212292
2024-12-21,Google Ads,Search,Healthcare,India,101355,4459,4.399388288688274,2.5500000000000003,11370.45,122,93.20040983606557,10455.25,0.9195106614074201
2024-02-16,Google Ads,Display,EdTech,Canada,197974,4375,2.209886146665724,2.43,10631.25,347,30.637608069164266,73971.79,6.957957907113462
2024-04-07,Meta Ads,Shopping,Fintech,UK,49261,724,1.4697224985282475,0.62,448.88,31,14.48,1397.37,3.113014614150775
2024-01-31,TikTok Ads,Shopping,SaaS,India,174668,10916,6.249570613964779,0.63,6877.08,310,22.184129032258063,37599.64,5.467384413152094
2024-10-16,Google Ads,Shopping,Fintech,USA,163178,5172,3.1695449141428376,2.21,11430.12,325,35.1696,14305.21,1.2515362918324566
2024-11-17,TikTok Ads,Search,EdTech,USA,105726,8542,8.079374988176987,1.4,11958.8,662,18.06465256797583,104498.78,8.738232933070208
2024-02-12,TikTok Ads,Display,Healthcare,UAE,74285,2094,2.8188732583967155,0.63,1319.22,92,14.339347826086957,18972.8,14.381831688421945
2024-01-29,Google Ads,Display,EdTech,USA,168471,6014,3.5697538448753794,0.97,5833.58,117,49.85965811965812,25231.33,4.325187963480402
2024-10-09,TikTok Ads,Search,E-commerce,UK,128295,4695,3.6595346661989945,0.8400000000000001,3943.8,276,14.28913043478261,42279.01,10.720373751204422
2024-11-26,Meta Ads,Search,Healthcare,Australia,109777,2722,2.479572223689844,1.44,3919.68,170,23.056941176470588,47040.47,12.001099579557515
2024-09-17,TikTok Ads,Video,Healthcare,UAE,153537,7277,4.739574174303263,1.0,7277.0,175,41.582857142857144,48117.42,6.612260546928679
2024-08-30,Google Ads,Shopping,Fintech,Germany,20915,913,4.3652880707626105,1.03,940.39,37,25.415945945945946,3637.08,3.8676293878071863
2024-07-26,Meta Ads,Search,EdTech,UK,29992,605,2.017204587890104,0.61,369.05,35,10.544285714285715,5311.42,14.392141986180734
2024-03-05,Meta Ads,Search,Fintech,UK,187461,2511,1.3394786115512025,1.7,4268.7,189,22.585714285714285,16540.06,3.874730011478905
2024-05-17,Google Ads,Display,E-commerce,Australia,107885,3344,3.0995967928813086,2.09,6988.96,262,26.675419847328243,51456.48,7.362537487694879
2024-05-23,Google Ads,Video,E-commerce,Germany,162242,5110,3.1496160057198503,2.67,13643.7,118,115.62457627118644,30643.55,2.2459853265609766
2024-05-06,Meta Ads,Video,EdTech,USA,34404,1204,3.499593070573189,1.4200000000000002,1709.68,94,18.188085106382978,17655.16,10.326587431566141
2024-11-02,Meta Ads,Display,EdTech,Australia,133773,3491,2.6096446966129188,1.8299999999999998,6388.53,181,35.29574585635359,21663.32,3.390971005849546
2024-08-03,Google Ads,Video,SaaS,Canada,185948,5373,2.8895174995159936,0.73,3922.29,82,47.83280487804878,15594.76,3.975932427230011
2024-07-13,Google Ads,Shopping,Healthcare,Australia,98375,1898,1.9293519695044472,3.35,6358.3,45,141.29555555555555,2253.91,0.3544831165563122
2024-07-22,Google Ads,Video,Healthcare,USA,190826,12174,6.379633802521669,1.75,21304.5,933,22.834405144694532,139478.01,6.54688023656974
2024-07-07,Meta Ads,Display,Healthcare,UAE,105050,3077,2.929081389814374,0.5,1538.5,206,7.468446601941747,55580.46,36.126395840103996
2024-07-19,Google Ads,Shopping,E-commerce,India,52547,2806,5.339981350029498,2.15,6032.9,47,128.3595744680851,13262.4,2.19834573753916
2024-05-15,Google Ads,Search,Healthcare,India,139648,4398,3.1493469294225482,3.0,13194.0,347,38.023054755043226,82597.15,6.2602053963922994
2024-06-21,TikTok Ads,Search,Fintech,Germany,186434,8743,4.68959524550243,1.6500000000000001,14425.95,87,165.81551724137933,21530.58,1.4924895760764456
2024-07-29,Google Ads,Search,Fintech,Germany,63001,3181,5.049126204345963,1.48,4707.88,94,50.083829787234045,3324.55,0.7061671070630517
2024-04-12,Meta Ads,Shopping,E-commerce,UK,132343,3507,2.649932372698216,1.14,3997.98,238,16.798235294117646,17184.94,4.298405694875912
2024-06-19,Google Ads,Shopping,Healthcare,UK,172570,3692,2.139421683954337,2.16,7974.72,53,150.46641509433962,15699.11,1.9686095561975845
2024-04-09,Google Ads,Video,Fintech,UAE,196510,10316,5.249605618034706,2.0,20632.0,282,73.16312056737588,66245.27,3.2108021519968983
2024-05-13,Google Ads,Display,EdTech,Canada,140875,6818,4.839751552795031,2.25,15340.5,142,108.03169014084507,28774.25,1.8757048336103777
2024-08-02,TikTok Ads,Shopping,SaaS,USA,50955,3892,7.638112059660484,1.27,4942.84,224,22.06625,60995.17,12.340106092853501
2024-10-19,Google Ads,Search,Fintech,USA,103991,3067,2.9492936888769217,2.59,7943.53,142,55.94035211267605,36045.3,4.537692940040511
2024-10-25,Google Ads,Video,EdTech,Germany,22637,876,3.8697707293369263,1.22,1068.72,16,66.795,2623.14,2.4544688973725575
2024-12-20,Meta Ads,Display,Fintech,Canada,86099,2910,3.3798301954726537,2.19,6372.9,194,32.85,39485.52,6.195848044061573
2024-11-08,Meta Ads,Display,Fintech,UAE,181950,2401,1.3195932948612257,0.67,1608.67,168,9.575416666666667,30028.61,18.66673090192519
2024-06-11,Meta Ads,Video,E-commerce,Australia,102229,2146,2.0992086394271685,0.61,1309.06,52,25.174230769230768,14121.79,10.787733182589035
2024-09-22,TikTok Ads,Video,SaaS,Germany,53167,2536,4.76987605093385,0.43999999999999995,1115.84,145,7.695448275862068,11216.46,10.052032549469457
2024-05-06,Meta Ads,Shopping,SaaS,Canada,10177,413,4.0581703841996655,1.8499999999999999,764.05,16,47.753125,4058.36,5.311641908252078
2024-12-08,Meta Ads,Shopping,E-commerce,Canada,67714,738,1.0898780163629382,1.1099999999999999,819.18,17,48.18705882352941,1445.84,1.7649844966918138
2024-10-23,Google Ads,Shopping,Fintech,UK,51032,3036,5.949208339865183,2.23,6770.28,195,34.71938461538461,18761.36,2.771135019526519
2024-08-11,TikTok Ads,Display,SaaS,USA,68474,4923,7.189590209422554,0.47,2313.81,198,11.68590909090909,32574.4,14.078251887579361
2024-08-12,TikTok Ads,Video,SaaS,Australia,12838,784,6.106870229007633,0.42,329.28,56,5.88,2887.05,8.767766034985424
2024-06-05,Google Ads,Display,Healthcare,UK,151595,9262,6.109700188000923,1.76,16301.12,572,28.49846153846154,85249.68,5.229682377652578
2024-04-11,TikTok Ads,Video,E-commerce,Germany,38799,1303,3.358333977679837,0.33,429.99,51,8.431176470588236,4095.81,9.525361054908254
2024-06-23,Google Ads,Video,SaaS,Australia,121565,2601,2.1395961008513966,2.04,5306.04,176,30.147954545454546,34156.84,6.4373506419099735
2024-09-11,Meta Ads,Display,E-commerce,Canada,38762,1007,2.597905164852175,0.6799999999999999,684.76,16,42.7975,3871.2,5.653367603247853
2024-02-18,Meta Ads,Search,E-commerce,India,32410,693,2.138228941684665,1.79,1240.47,21,59.07,678.51,0.5469781615033011
2024-03-29,TikTok Ads,Video,EdTech,Australia,134132,4694,3.499537768765097,0.82,3849.08,306,12.578692810457516,52932.5,13.751987487919191
2024-01-28,Google Ads,Display,E-commerce,Australia,38005,1489,3.917905538744902,1.51,2248.39,79,28.460632911392402,23043.93,10.249080453124236
2024-01-15,Google Ads,Search,E-commerce,India,91348,2914,3.1899986863423395,1.73,5041.22,98,51.44102040816327,14981.67,2.9718341988645602
2024-08-22,Google Ads,Display,E-commerce,UK,87607,3661,4.178889814740831,3.15,11532.15,106,108.7938679245283,31383.75,2.7214136132464457
2024-02-01,TikTok Ads,Shopping,Fintech,India,95288,7108,7.4594912265972635,0.51,3625.08,454,7.9847577092511015,132401.61,36.52377602701181
2024-09-28,TikTok Ads,Video,Healthcare,UK,68620,3602,5.249198484406879,0.48000000000000004,1728.96,134,12.90268656716418,22980.94,13.291770775495094
2024-07-06,TikTok Ads,Video,Healthcare,Australia,95975,3848,4.009377442042199,1.7799999999999998,6849.44,66,103.77939393939393,6246.82,0.9120190847718938
2024-12-12,Google Ads,Shopping,SaaS,Canada,162064,5607,3.459744298548721,2.42,13568.94,77,176.22,8174.03,0.6024074098639982
2024-05-18,Meta Ads,Search,Fintech,USA,57712,848,1.4693651233712226,0.9,763.2,64,11.925,2136.83,2.7998296645702303
2024-06-29,Meta Ads,Shopping,Fintech,Germany,147412,3670,2.489620926383198,1.17,4293.9,162,26.505555555555553,38717.46,9.0168518130371
2024-02-06,Google Ads,Display,E-commerce,UAE,79525,2298,2.8896573404589754,1.58,3630.84,119,30.511260504201683,21777.03,5.9977938989324775
2024-04-18,Meta Ads,Shopping,E-commerce,UK,78480,1389,1.7698776758409787,1.69,2347.41,19,123.5478947368421,2972.32,1.2662125491499143
2024-03-11,TikTok Ads,Display,SaaS,UK,165232,7617,4.609881863077369,0.77,5865.09,601,9.758885191347755,102707.85,17.511726162769882
2024-05-18,Google Ads,Display,SaaS,UAE,13294,583,4.385437039265834,1.38,804.54,46,17.49,11553.7,14.3606284336391
2024-11-16,Meta Ads,Video,EdTech,UK,55333,852,1.5397683118573002,1.05,894.6,66,13.554545454545455,12295.52,13.744153811759446
2024-09-24,Meta Ads,Display,Fintech,UK,177027,6160,3.479695187739723,1.23,7576.8,220,34.44,59390.91,7.838521539436174
2024-11-10,Meta Ads,Search,E-commerce,USA,21679,448,2.0665159832095576,0.89,398.72,31,12.861935483870969,3556.66,8.920194622792936
2024-07-09,Google Ads,Search,Healthcare,UK,18601,706,3.7954948658674263,2.0,1412.0,54,26.14814814814815,3302.39,2.3388031161473086
2024-11-29,Google Ads,Shopping,Healthcare,UAE,146583,2990,2.03979997680495,1.6099999999999999,4813.9,114,42.22719298245614,8660.28,1.7990153513783007
2024-11-17,Google Ads,Shopping,Fintech,Australia,46745,2140,4.57802973580062,3.4400000000000004,7361.6,38,193.7263157894737,5289.97,0.7185897087589654
2024-12-09,Google Ads,Display,E-commerce,Canada,39505,2251,5.698012909758258,3.06,6888.06,149,46.22859060402685,30920.99,4.48907094305218
2024-03-11,Google Ads,Shopping,Healthcare,Germany,179342,4071,2.269964648548583,2.26,9200.46,195,47.18184615384615,30682.52,3.334889777250268
2024-10-27,Google Ads,Video,Fintech,UAE,75410,3039,4.029969500066304,0.9500000000000001,2887.05,239,12.079707112970713,29467.42,10.206757763114597
2024-06-28,Google Ads,Search,Healthcare,UAE,83488,4049,4.849798773476428,1.1500000000000001,4656.35,45,103.47444444444446,2103.0,0.45164130703233213
2024-12-26,TikTok Ads,Display,SaaS,USA,149143,5175,3.4698242626204383,0.53,2742.75,140,19.59107142857143,11705.28,4.267716707683894
2024-11-21,Meta Ads,Shopping,Fintech,Australia,52743,1207,2.2884553400451244,1.9300000000000002,2329.51,90,25.883444444444446,11281.65,4.842928341153289
2024-04-19,Meta Ads,Shopping,Healthcare,UK,92091,3342,3.6290191223898103,1.48,4946.16,145,34.11144827586207,37976.42,7.67796027625471
2024-04-14,TikTok Ads,Video,Healthcare,USA,118687,10586,8.91925821699091,0.75,7939.5,635,12.503149606299212,88046.75,11.089709679450847
2024-10-25,Google Ads,Video,EdTech,UAE,195664,6378,3.2596696377463408,2.6,16582.8,312,53.15,33814.66,2.0391405552741397
2024-09-26,TikTok Ads,Search,EdTech,India,89946,5162,5.738998954928513,0.63,3252.06,349,9.318223495702005,87393.19,26.873178846638748
2024-12-05,TikTok Ads,Search,EdTech,India,170529,11766,6.899706208328202,1.48,17413.68,695,25.055654676258992,102403.13,5.880613977057118
2024-01-03,Meta Ads,Display,Fintech,Canada,129750,2452,1.889788053949904,1.0899999999999999,2672.68,93,28.738494623655914,23770.39,8.893840639358247
2024-01-22,Meta Ads,Display,Healthcare,USA,197882,5144,2.5995290122396173,0.81,4166.64,299,13.935250836120403,68061.76,16.334926943532437
2024-06-06,Google Ads,Display,E-commerce,Australia,58266,2651,4.54982322452202,1.22,3234.22,103,31.400194174757278,3487.43,1.0782909016702635
2024-09-01,Meta Ads,Search,E-commerce,USA,98699,2171,2.199617017396326,2.2199999999999998,4819.62,92,52.387173913043476,5066.63,1.0512509284964375
2024-01-18,TikTok Ads,Video,EdTech,UK,172820,5512,3.189445666010878,1.5,8268.0,229,36.10480349344978,38190.22,4.619039671020803
2024-11-30,Google Ads,Shopping,EdTech,UK,61902,2599,4.198571936286388,2.92,7589.08,160,47.43175,43994.91,5.797133512889573
2024-07-20,TikTok Ads,Shopping,EdTech,UAE,148573,8706,5.859745714228023,1.77,15409.62,643,23.96519440124417,163989.09,10.641994416474903
2024-11-06,Meta Ads,Shopping,EdTech,Germany,149654,6689,4.4696433105697135,1.2899999999999998,8628.81,262,32.934389312977096,10578.46,1.2259465673713987
2024-01-24,Meta Ads,Search,Healthcare,India,191478,6414,3.349732084103657,1.5699999999999998,10069.98,236,42.66940677966102,56534.15,5.6141273368963995
2024-05-01,Meta Ads,Search,E-commerce,Canada,7196,287,3.988326848249027,2.21,634.27,10,63.427,693.26,1.0930045564191906
2024-11-14,Google Ads,Display,Healthcare,India,30757,1202,3.9080534512468708,3.26,3918.52,60,65.30866666666667,5647.0,1.4411053152720925
2024-04-11,Google Ads,Display,Healthcare,Canada,17578,330,1.877346683354193,3.0700000000000003,1013.1,20,50.655,3553.78,3.507827460270457
2024-02-02,Google Ads,Display,E-commerce,USA,65530,2018,3.0795055699679534,2.81,5670.58,117,48.46649572649572,12114.63,2.1364005092953455
2024-09-18,TikTok Ads,Search,SaaS,UK,89403,5578,6.239164233862398,1.48,8255.44,414,19.940676328502416,80503.15,9.751527477638986
2024-06-09,TikTok Ads,Shopping,E-commerce,Australia,161904,4339,2.679983199920941,1.05,4555.95,178,25.59522471910112,22405.85,4.917931496175331
2024-09-08,Meta Ads,Video,EdTech,Canada,27036,708,2.6187305814469597,1.67,1182.36,12,98.52999999999999,1538.26,1.3010081531851552
2024-06-08,Meta Ads,Shopping,SaaS,UK,12712,212,1.667715544367527,1.7,360.4,9,40.044444444444444,375.03,1.0405937846836848
2024-02-10,Google Ads,Shopping,E-commerce,UAE,24198,1214,5.016943549053641,1.35,1638.9,60,27.315,11611.94,7.08520349014583
2024-07-31,Google Ads,Display,SaaS,India,80324,2337,2.9094666600268915,2.99,6987.63,50,139.7526,12463.37,1.7836333635295516
2024-04-22,Google Ads,Search,SaaS,Germany,160525,6003,3.7396044229870737,1.67,10025.01,106,94.57556603773585,12306.27,1.2275568802425134
2024-02-27,Google Ads,Display,Fintech,Germany,104821,4224,4.029726867707806,1.36,5744.64,307,18.712182410423456,89314.07,15.547374596145277
2024-10-03,Google Ads,Video,Healthcare,India,48118,1616,3.3584105740055694,3.66,5914.56,129,45.8493023255814,28604.24,4.836241411026348
2024-02-06,TikTok Ads,Display,SaaS,Australia,53709,2868,5.339887169748088,0.89,2552.52,222,11.497837837837837,47503.54,18.610447714415557
2024-02-14,Google Ads,Display,Healthcare,UK,25497,1142,4.478958308820646,1.84,2101.28,75,28.01706666666667,18551.01,8.828433145511307
2024-08-26,TikTok Ads,Display,Fintech,UAE,178782,7705,4.309717980557327,1.28,9862.4,352,28.018181818181816,30909.61,3.1340860236859185
2024-05-03,Meta Ads,Video,Healthcare,India,189221,7587,4.009597243434925,0.91,6904.17,80,86.302125,2769.22,0.40109383169881385
2024-12-26,Meta Ads,Search,Fintech,Germany,138704,1803,1.2998904141192755,0.86,1550.58,119,13.030084033613445,10297.42,6.641011750441771
2024-10-08,Google Ads,Video,EdTech,UK,120475,7794,6.469391990039427,0.7799999999999999,6079.32,530,11.470415094339621,143639.1,23.62749452241369
2024-08-19,Google Ads,Shopping,Healthcare,Germany,125019,8251,6.599796830881706,3.77,31106.27,609,51.077619047619045,135443.82,4.354228906262307
2024-12-11,Meta Ads,Search,EdTech,USA,198775,3637,1.8297069550999874,1.99,7237.63,235,30.798425531914894,18520.23,2.558880462250764
2024-01-05,TikTok Ads,Video,EdTech,Australia,52059,2956,5.678172842351946,0.5700000000000001,1684.92,29,58.10068965517242,5633.14,3.3432685231346295
2024-05-31,Google Ads,Display,SaaS,USA,183373,7169,3.909517758884896,1.55,11111.95,342,32.49108187134503,18314.28,1.6481607638623281
2024-09-13,Meta Ads,Search,E-commerce,USA,114844,3307,2.879558357423984,2.1,6944.7,123,56.4609756097561,36552.89,5.26342246605325
2024-08-27,Meta Ads,Search,E-commerce,USA,53865,1098,2.0384294068504594,1.28,1405.44,67,20.97671641791045,2545.35,1.8110698428961747
2024-01-07,Google Ads,Video,E-commerce,Germany,25080,1113,4.437799043062201,2.62,2916.06,49,59.51142857142857,2232.61,0.7656255358257376
2024-07-12,TikTok Ads,Search,E-commerce,India,95853,4658,4.85952448019363,0.31,1443.98,92,15.695434782608697,27317.08,18.917907450241692
2024-05-26,Google Ads,Video,SaaS,Canada,27593,896,3.2472003769071867,2.39,2141.44,48,44.61333333333334,8087.57,3.77669698894202
2024-09-11,Meta Ads,Video,EdTech,USA,34949,1324,3.7883773498526425,1.79,2369.96,86,27.557674418604652,9084.22,3.8330689125554858
2024-05-17,TikTok Ads,Shopping,E-commerce,USA,72986,3379,4.629655002329214,1.77,5980.83,188,31.812925531914892,17387.72,2.907241971432059
2024-02-02,Google Ads,Shopping,Healthcare,UAE,149848,9290,6.199615610485291,1.97,18301.3,537,34.080633147113595,106414.01,5.8145601678569285
2024-09-03,Google Ads,Video,SaaS,Australia,143235,3981,2.7793486228924493,1.8299999999999998,7285.23,125,58.281839999999995,27104.75,3.7205071082175856
2024-02-11,TikTok Ads,Video,EdTech,India,157625,9457,5.999682791435369,0.48,4539.36,534,8.50067415730337,147520.8,32.49814951887491
2024-11-28,Meta Ads,Search,Fintech,India,172816,3819,2.2098648273308026,2.14,8172.66,193,42.34538860103627,41926.28,5.130065364275524
2024-12-14,TikTok Ads,Video,E-commerce,UK,56529,4494,7.949901820304622,1.51,6785.94,104,65.24942307692308,9525.68,1.4037377283029324
2024-04-13,TikTok Ads,Shopping,EdTech,USA,176030,13079,7.4299835255354205,1.51,19749.29,200,98.74645000000001,41247.07,2.0885343219933477
2024-11-03,Meta Ads,Search,SaaS,Canada,128355,1758,1.369638892135094,1.86,3269.88,122,26.802295081967213,6205.33,1.8977240755012414
2024-09-25,Google Ads,Video,Fintech,USA,14096,476,3.376844494892168,1.2899999999999998,614.04,34,18.06,3175.83,5.17202462380301
2024-04-02,Google Ads,Video,SaaS,USA,31855,1411,4.429445926856067,1.7,2398.7,60,39.97833333333333,3201.45,1.3346604410722476
2024-02-19,Google Ads,Search,EdTech,UAE,95218,2199,2.3094372912684578,2.3899999999999997,5255.61,103,51.02533980582524,17399.72,3.310694667222264
2024-02-06,Google Ads,Shopping,E-commerce,Germany,102409,3389,3.309279457860149,3.58,12132.62,149,81.42697986577181,31253.87,2.576019853914488
2024-09-12,Google Ads,Search,E-commerce,India,31049,1021,3.2883506715192112,3.31,3379.51,31,109.01645161290324,7117.65,2.1061189344017324
2024-09-19,TikTok Ads,Search,Healthcare,Germany,129077,4065,3.1492829861245615,1.22,4959.3,295,16.811186440677968,44193.52,8.91124150585768
2024-09-20,Meta Ads,Shopping,E-commerce,Germany,166874,6641,3.9796493162505846,0.68,4515.88,200,22.5794,17225.95,3.814527843963967
2024-02-13,Google Ads,Search,SaaS,Australia,153865,5785,3.75978942579534,1.7,9834.5,139,70.75179856115108,16979.34,1.7265077024759774
2024-11-07,TikTok Ads,Display,Healthcare,UK,187199,12036,6.429521525221822,1.3299999999999998,16007.88,946,16.921649048625792,165825.37,10.358983825465959
2024-06-27,Meta Ads,Video,SaaS,UK,117696,4531,3.8497485046220774,1.09,4938.79,325,15.196276923076923,19270.73,3.901913221659556
2024-10-19,Meta Ads,Search,Healthcare,Canada,147324,1325,0.8993782411555483,1.72,2279.0,96,23.739583333333332,10356.84,4.54446687143484
2024-08-04,Google Ads,Video,Fintech,Australia,39001,1450,3.7178533883746567,2.62,3799.0,18,211.05555555555554,5256.07,1.3835404053698341
2024-01-03,TikTok Ads,Search,Healthcare,USA,69277,5057,7.2996809908050295,1.06,5360.42,268,20.001567164179104,57608.77,10.747062730159204
2024-04-10,Google Ads,Search,E-commerce,USA,166687,11384,6.8295667928512716,0.73,8310.32,899,9.243959955506117,139644.2,16.803709123114395
2024-12-02,Meta Ads,Video,E-commerce,Canada,173898,5321,3.0598396761319853,0.53,2820.13,239,11.799707112970712,52181.09,18.503079645264577
2024-05-31,Google Ads,Display,SaaS,Canada,117000,7979,6.81965811965812,1.47,11729.13,366,32.04680327868852,14373.81,1.2254796391548222
2024-10-25,Meta Ads,Shopping,SaaS,UK,55697,957,1.7182253981363451,0.91,870.87,12,72.5725,1673.31,1.9214234041820248
2024-07-03,Google Ads,Display,Fintech,UK,46585,1504,3.2285070301599226,2.2,3308.8,85,38.927058823529414,13372.82,4.041592117988395
2024-08-14,TikTok Ads,Search,E-commerce,Germany,97345,5178,5.319225435307412,0.61,3158.58,289,10.929342560553634,44113.49,13.96624115900183
2024-06-18,TikTok Ads,Video,E-commerce,India,143519,10519,7.329343153171357,0.86,9046.34,673,13.44181277860327,28878.71,3.1923087126948575
2024-05-01,Meta Ads,Display,E-commerce,Canada,68843,633,0.919483462370902,0.89,563.37,25,22.5348,2441.19,4.333191330741786
2024-03-27,Google Ads,Display,Fintech,USA,129679,5848,4.5095967735716656,1.4800000000000002,8655.04,158,54.77873417721519,32419.87,3.745779337819351
2024-01-31,Meta Ads,Search,Fintech,UK,153157,5498,3.5897804213976507,1.8,9896.4,401,24.67930174563591,90694.52,9.16439513358393
2024-08-21,Meta Ads,Display,E-commerce,Canada,138074,3313,2.3994379825311065,1.91,6327.83,209,30.2766985645933,16533.53,2.612827778243094
2024-11-16,Google Ads,Shopping,SaaS,Germany,119132,3466,2.909377832991975,2.19,7590.54,261,29.082528735632184,30598.06,4.031078157812225
2024-05-05,Google Ads,Video,E-commerce,Canada,43634,1937,4.439198789934455,2.3800000000000003,4610.06,58,79.48379310344828,15065.19,3.267894561025236
2024-06-27,Meta Ads,Shopping,Fintech,USA,198899,2923,1.4695900934645223,1.9700000000000002,5758.31,95,60.613789473684214,3750.0,0.6512327401616099
2024-05-15,Meta Ads,Video,SaaS,Germany,143383,3412,2.3796405431606256,1.02,3480.24,117,29.745641025641024,19100.2,5.488184722892675
2024-02-06,Meta Ads,Video,E-commerce,UAE,92469,2487,2.689550011355157,0.6,1492.2,48,31.087500000000002,14164.35,9.492259750703658
2024-11-09,Google Ads,Shopping,SaaS,Germany,30852,684,2.2170361726954493,1.5899999999999999,1087.56,11,98.8690909090909,2813.84,2.5872963330758765
2024-11-16,Meta Ads,Search,Healthcare,Germany,87565,3213,3.6692742534117513,2.2,7068.6,106,66.68490566037737,13715.98,1.9404096992332285
2024-12-11,Google Ads,Shopping,EdTech,UK,154058,3728,2.419867841981591,2.46,9170.88,125,73.36703999999999,7520.81,0.8200750636798214
2024-06-14,Google Ads,Display,SaaS,India,160579,7804,4.859913189146775,1.36,10613.44,193,54.9919170984456,9996.49,0.9418708731570536
2024-10-24,TikTok Ads,Search,SaaS,UAE,34076,1363,3.9998826153304377,1.14,1553.82,16,97.11375,2219.67,1.4285245395219524
2024-05-29,TikTok Ads,Shopping,Healthcare,Germany,37261,1591,4.26988003542578,1.08,1718.28,40,42.957,8930.04,5.197080801731965
2024-02-16,Meta Ads,Shopping,Fintech,USA,178553,7213,4.039696896719742,2.28,16445.64,556,29.578489208633094,50559.85,3.0743619585495
2024-03-06,Meta Ads,Search,Healthcare,Australia,132390,2780,2.0998564846287486,1.01,2807.8,133,21.111278195488723,39444.5,14.04818719282
2024-08-17,TikTok Ads,Search,Healthcare,Australia,166446,7822,4.699422034774041,1.15,8995.3,218,41.262844036697246,21100.54,2.3457294364834973
2024-10-30,TikTok Ads,Shopping,EdTech,Germany,158807,5859,3.6893839692205006,0.5700000000000001,3339.63,73,45.748356164383566,7304.51,2.187221338890835
2024-10-18,Meta Ads,Video,EdTech,Australia,66265,1881,2.838602580547801,2.04,3837.24,76,50.489999999999995,2782.02,0.7250054726834912
2024-02-11,Google Ads,Search,SaaS,UK,137156,5253,3.829945463559742,2.1500000000000004,11293.95,280,40.33553571428572,75085.66,6.648308164990991
2024-12-28,Google Ads,Shopping,Fintech,India,123292,2527,2.049605813840314,3.5500000000000003,8970.85,179,50.116480446927376,36566.56,4.076153318804795
2024-08-07,TikTok Ads,Display,Fintech,UK,68642,3363,4.899332770024183,0.37,1244.31,37,33.629999999999995,8887.57,7.142568973969509
